20230043	최혀연	70	71	96	237	B	
20230059	강성규	82	65	90	237	B	
20200014	이이주	70	96	72	238	B	
20200028	황다석	94	53	91	238	B	
20200039	하재성	62	89	87	238	B	
20200047	최이미	54	87	97	238	B	
20210078	이승미	81	96	61	238	B	
20240012	김혀하	66	84	88	238	B	
20210038	안미성	87	85	67	239	B	
20210098	박용준	87	75	77	239	B	
20220057	엄성선	91	83	65	239	B	
20230068	이이숙	84	93	62	239	B	
20230086	전지순	95	59	85	239	B	
20240027	이성하	91	93	55	239	B	
20200072	김원면	76	91	73	240	B	
20200089	박지관	99	56	85	240	B	
20210050	박미하	86	95	59	240	B	
20220004	유종찬	56	97	87	240	B	
20220007	김지본	70	85	85	240	B	
20230002	유경요	93	51	96	240	B	
20230091	추성미	95	75	70	240	B	
20210014	김성원	62	83	96	241	B	
20210075	이윤얼	98	69	74	241	B	
20230011	임미하	82	79	80	241	B	
20230031	이재규	100	63	78	241	B	
20240086	오기연	81	71	89	241	B	
20240087	정상모	63	78	100	241	B	
20220082	배미하	86	61	95	242	B	
20230064	전봉태	80	100	62	242	B	
20240071	박이덕	79	87	76	242	B	
20200063	김지운	72	97	74	243	B	
20210051	전용하	72	88	83	243	B	
20210079	안혜하	72	84	87	243	B	
20210088	윤혀용	83	99	61	243	B	
20220091	권의운	77	86	80	243	B	
20210019	손재하	98	92	54	244	B	
20210052	나종숭	91	98	55	244	B	
20220049	남성하	96	58	90	244	B	
20220071	한지하	59	88	97	244	B	
20240029	이상이	60	85	99	244	B	
20210022	김대원	82	84	79	245	B	
20220045	정규운	83	85	77	245	B	
20240051	박태성	82	97	66	245	B	
20240073	임희구	88	88	69	245	B	
20240074	권승하	99	58	88	245	B	
20240081	김효숙	80	87	78	245	B	
20200056	조광주	92	73	81	246	B	
20200061	이연하	98	81	67	246	B	
20200100	김용수	65	93	88	246	B	
20220018	이정하	72	82	92	246	B	
20220083	유성리	68	98	80	246	B	
20230004	김지준	96	51	99	246	B	
20230023	최종성	73	84	89	246	B	
20230092	박준견	86	67	93	246	B	
20240037	하재조	99	78	69	246	B	
20210015	김성석	77	92	78	247	B	
20220065	남동래	95	93	59	247	B	
20230028	김우하	95	86	66	247	B	
20240017	이부운	60	96	91	247	B	
20200002	김윤용	66	85	97	248	B	
20200058	김기재	93	58	97	248	B	
20200076	윤견하	80	84	84	248	B	
20200086	신준소	72	83	93	248	B	
