20200006	유겅성	84	78	50	212	D	
20200043	김재찬	70	51	91	212	D	
20210065	추태재	59	80	73	212	D	
20220026	조미하	57	72	83	212	D	
20220032	최승비	87	59	66	212	C	
20240077	조지천	53	62	97	212	C	
20220017	박하웅	77	62	74	213	C	
20230063	차호용	72	74	67	213	C	
20210049	나지지	69	94	51	214	C	
20230007	김희하	90	58	66	214	C	
20230076	박미완	87	61	66	214	C	
20230095	김재주	72	87	55	214	C	
20240068	서견천	85	77	52	214	C	
20210090	이태하	63	64	88	215	C	
20230003	박세하	67	58	90	215	C	
20230016	김대도	91	58	66	215	C	
20240015	김수하	55	92	68	215	C	
20240018	박피수	59	73	83	215	C	
20200001	정태운	61	64	91	216	C	
20200059	김성하	75	56	85	216	C	
20210003	한효시	55	85	76	216	C	
20210004	김군시	69	68	79	216	C	
20210097	김상규	73	76	67	216	C	
20220090	이창웅	85	54	77	216	C	
20230049	권지주	77	68	71	216	C	
20240020	지혀근	91	50	75	216	C	
20240047	도승하	68	81	67	216	C	
20200005	김준하	85	55	77	217	C	
20210007	이지우	97	50	70	217	C	
20210021	김장리	86	73	58	217	C	
20220002	이준수	64	70	83	217	C	
20220006	차운하	60	72	85	217	C	
20220015	이기하	72	70	75	217	C	
20220031	강창수	50	74	93	217	C	
20220056	정기영	66	71	80	217	C	
20220068	정혀하	67	88	62	217	C	
20230020	김우하	93	67	57	217	C	
20230057	김창하	75	71	71	217	C	
20230094	양호하	67	68	82	217	C	
20240028	강상석	80	85	52	217	C	
20240054	공상재	68	93	56	217	C	
20240091	정준하	82	70	65	217	C	
20240100	이미윤	71	90	56	217	C	
20220023	황우조	88	57	73	218	C	
20220048	김영하	54	97	67	218	C	
20230015	송준원	54	75	89	218	C	
20230045	박수천	89	50	79	218	C	
20240010	한성수	71	68	79	218	C	
20240036	오용련	95	66	57	218	C	
20240045	진준하	75	90	53	218	C	
20200016	임윤견	56	72	91	219	C	
20210013	김하하	53	92	74	219	C	
20210071	남당주	85	75	59	219	C	
20220010	강원태	77	59	83	219	C	
20220029	김엉하	98	54	67	219	C	
20230055	이영하	52	80	87	219	C	
20230073	이슨운	78	70	71	219	C	
20230084	김미하	90	54	75	219	C	
20230090	이준운	100	51	68	219	C	
20240075	노기주	93	53	73	219	C	
20210009	박벙엉	64	95	61	220	C	
20210072	고견미	88	76	56	220	C	
20220055	조영하	52	74	94	220	C	
20220061	김요하	67	83	70	220	C	
20230079	유재수	94	73	53	220	C	
20200041	서상견	50	73	98	221	C	
20200081	염종연	75	56	90	221	C	
20200097	강이근	83	70	68	221	C	
20210037	한혀하	68	78	75	221	C	
20210061	김건하	84	65	72	221	C	
20220013	손희챙	82	64	75	221	C	
20220036	조하연	86	60	75	221	C	
20220038	김혜우	89	66	66	221	C	
20230040	김응미	62	99	60	221	C	
20200049	홍미균	91	52	79	222	C	
20200060	황지하	77	82	63	222	C	
20200091	박세영	80	69	73	222	C	
20210024	최상준	57	65	100	222	C	
20210027	강상준	87	51	84	222	C	
20220070	이재하	88	76	58	222	C	
20230032	정찬하	96	68	58	222	C	
20230077	김재찬	65	63	94	222	C	
20240089	박주하	77	56	89	222	C	
20240097	이요교	61	82	79	222	C	
20200017	손지하	93	57	73	223	C	
20200019	권준미	70	84	69	223	C	
20200083	김상성	87	71	65	223	C	
20210034	김지숭	61	85	77	223	C	
20210057	최시어	71	68	84	223	C	
20210082	이준이	86	50	87	223	C	
20220001	안상래	74	73	76	223	C	
20220019	변지하	55	97	71	223	C	
20230051	염미하	60	71	92	223	C	
20230060	최성운	78	66	79	223	C	
20240025	김재태	78	95	50	223	C	
20200044	조수찬	75	60	89	224	C	
20210054	조기도	63	71	90	224	C	
20210068	강종하	75	82	67	224	C	
20210081	이창운	94	74	56	224	C	
20220067	최주하	79	78	67	224	C	
20210064	고이우	88	74	63	225	C	
20210084	김미경	51	82	92	225	C	
20210085	박미구	80	90	55	225	C	
20210096	임대재	67	69	89	225	C	
20230039	이재기	80	64	81	225	B	
20240079	조창규	86	67	72	225	B	
20240098	전원원	59	90	76	225	B	
20200068	이성표	100	73	53	226	B	
20200074	이주운	100	76	50	226	B	
20210031	엄희이	73	72	81	226	B	
20230066	이창하	73	97	56	226	B	
20200023	박찬윤	61	91	75	227	B	
20200085	양제서	87	72	68	227	B	
20210029	배경재	86	68	73	227	B	
20210046	이지승	52	96	79	227	B	
20230035	조태하	90	80	57	227	B	
20240014	유동하	79	91	57	227	B	
20240090	허광하	68	93	66	227	B	
20240093	엄호하	94	51	82	227	B	
20200052	김종미	63	67	98	228	B	
20200080	오혀완	88	60	80	228	B	
20220073	김붕몬	81	72	75	228	B	
20220098	나승로	95	62	71	228	B	
20240043	권하우	79	97	52	228	B	
20240096	박영연	67	82	79	228	B	
20200078	조혀하	91	88	50	229	B	
20200098	신정찬	74	74	81	229	B	
20210001	손혀하	94	72	63	229	B	
20210067	이봉준	67	100	62	229	B	
20230052	김미이	83	59	87	229	B	
20230071	염도준	78	79	72	229	B	
20240026	신혀하	62	87	80	229	B	
20200007	오준하	77	84	69	230	B	
20200015	최도하	80	52	98	230	B	
20200095	김태시	86	93	51	230	B	
20240022	김태준	94	81	55	230	B	
20240031	이경미	68	78	84	230	B	
20200067	고정석	94	86	51	231	B	
20220087	소성비	62	83	86	231	B	
20240035	성미미	76	93	62	231	B	
20200057	손찬하	68	82	82	232	B	
20200096	추원사	91	52	89	232	B	
20210048	조시서	66	67	99	232	B	
20220011	이혀성	92	72	68	232	B	
20220050	엄정비	98	57	77	232	B	
20230008	최성수	92	62	78	232	B	
20240002	전호하	80	93	59	232	B	
20240005	김지균	54	85	93	232	B	
20240024	김봉춘	76	78	78	232	B	
20200034	강성근	99	74	60	233	B	
20210076	김예운	81	60	92	233	B	
20210091	이준준	91	80	62	233	B	
20220005	김창하	90	54	89	233	B	
20230013	이조하	82	56	95	233	B	
20230048	오이기	75	77	81	233	B	
20230081	양강운	67	93	73	233	B	
20230093	전상하	59	81	93	233	B	
20240003	정미온	66	73	94	233	B	
20240034	권동연	68	71	94	233	B	
20240056	이이준	96	69	68	233	B	
20200022	임강하	52	100	82	234	B	
20210023	노몽하	82	78	74	234	B	
20220042	김혀연	61	82	91	234	B	
20220059	한시영	77	90	67	234	B	
20230034	박재하	52	98	84	234	B	
20230041	박재주	83	83	68	234	B	
20240094	김대연	94	72	68	234	B	
20200069	박지용	80	99	56	235	B	
20200079	정지우	83	76	76	235	B	
20210066	서병하	92	56	87	235	B	
20220095	김전영	51	97	87	235	B	
20220099	여정이	77	91	67	235	B	
20240007	정주하	69	78	88	235	B	
20240044	양기하	64	76	95	235	B	
20200026	박동지	93	76	67	236	B	
20200099	조고탁	74	89	73	236	B	
20210042	황희우	83	93	60	236	B	
20210045	김재하	97	80	59	236	B	
20210055	이이하	71	74	91	236	B	
20220021	원재하	97	67	72	236	B	
20220043	변지산	70	99	67	236	B	
20230062	강효운	77	78	81	236	B	
20230075	김문성	85	63	88	236	B	
20240033	김혀석	64	83	89	236	B	
20240053	김성영	80	80	76	236	B	
20200010	이준미	94	87	56	237	B	
20200013	박벙석	78	83	76	237	B	
20210008	이청하	88	51	98	237	B	
20210039	강준하	78	89	70	237	B	
20220035	조재석	68	74	95	237	B	
20220054	이도찬	82	97	58	237	B	
20230043	최혀연	70	71	96	237	B	
20230059	강성규	82	65	90	237	B	
20200014	이이주	70	96	72	238	B	
20200028	황다석	94	53	91	238	B	
20200039	하재성	62	89	87	238	B	
20200047	최이미	54	87	97	238	B	
20210078	이승미	81	96	61	238	B	
20240012	김혀하	66	84	88	238	B	
20210038	안미성	87	85	67	239	B	
20210098	박용준	87	75	77	239	B	
20220057	엄성선	91	83	65	239	B	
20230068	이이숙	84	93	62	239	B	
20230086	전지순	95	59	85	239	B	
20240027	이성하	91	93	55	239	B	
20200072	김원면	76	91	73	240	B	
20200089	박지관	99	56	85	240	B	
20210050	박미하	86	95	59	240	B	
20220004	유종찬	56	97	87	240	B	
20220007	김지본	70	85	85	240	B	
20230002	유경요	93	51	96	240	B	
20230091	추성미	95	75	70	240	B	
20210014	김성원	62	83	96	241	B	
20210075	이윤얼	98	69	74	241	B	
20230011	임미하	82	79	80	241	B	
20230031	이재규	100	63	78	241	B	
20240086	오기연	81	71	89	241	B	
20240087	정상모	63	78	100	241	B	
20220082	배미하	86	61	95	242	B	
20230064	전봉태	80	100	62	242	B	
20240071	박이덕	79	87	76	242	B	
20200063	김지운	72	97	74	243	B	
20210051	전용하	72	88	83	243	B	
20210079	안혜하	72	84	87	243	B	
20210088	윤혀용	83	99	61	243	B	
20220091	권의운	77	86	80	243	B	
20210019	손재하	98	92	54	244	B	
20210052	나종숭	91	98	55	244	B	
20220049	남성하	96	58	90	244	B	
20220071	한지하	59	88	97	244	B	
20240029	이상이	60	85	99	244	B	
20210022	김대원	82	84	79	245	B	
20220045	정규운	83	85	77	245	B	
20240051	박태성	82	97	66	245	B	
20240073	임희구	88	88	69	245	B	
20240074	권승하	99	58	88	245	B	
20240081	김효숙	80	87	78	245	B	
20200056	조광주	92	73	81	246	B	
20200061	이연하	98	81	67	246	B	
20200100	김용수	65	93	88	246	B	
20220018	이정하	72	82	92	246	B	
20220083	유성리	68	98	80	246	B	
20230004	김지준	96	51	99	246	B	
20230023	최종성	73	84	89	246	B	
20230092	박준견	86	67	93	246	B	
20240037	하재조	99	78	69	246	B	
20210015	김성석	77	92	78	247	B	
20220065	남동래	95	93	59	247	B	
20230028	김우하	95	86	66	247	B	
20240017	이부운	60	96	91	247	B	
20200002	김윤용	66	85	97	248	B	
20200058	김기재	93	58	97	248	B	
20200076	윤견하	80	84	84	248	B	
20200086	신준소	72	83	93	248	B	
20220063	최상지	91	96	61	248	A	
20240057	방동송	72	81	95	248	A	
20240061	한주정	78	88	82	248	A	
20200077	김윤하	94	77	78	249	A	
20220034	오혀서	96	71	82	249	A	
20230006	여혀하	85	74	90	249	A	
20240041	김정문	92	86	71	249	A	
20240076	양운규	98	95	56	249	A	
20200042	이도준	86	82	82	250	A	
20200064	나사하	78	92	80	250	A	
20210044	최성운	66	89	95	250	A	
20210074	박태연	79	72	99	250	A	
20220039	이강하	70	87	93	250	A	
20220092	이종하	59	93	98	250	A	
20230054	한혀구	98	99	53	250	A	
20240009	오준운	76	91	83	250	A	
20210005	이성응	78	77	96	251	A	
20220025	송하번	98	61	92	251	A	
20230014	김수하	83	77	91	251	A	
20230044	이대태	80	100	71	251	A	
20240011	신승수	90	68	93	251	A	
20200036	오하덩	98	58	96	252	A	
20200055	최영하	75	80	97	252	A	
20200073	김태하	100	96	56	252	A	
20200075	손성하	64	89	99	252	A	
20210073	정동미	87	65	100	252	A	
20220100	이종은	89	78	85	252	A	
20230038	김혀하	97	60	95	252	A	
20230047	방혀하	79	83	90	252	A	
20200009	신기시	96	93	64	253	A	
20200024	정덩미	90	97	66	253	A	
20200027	정종찬	82	77	94	253	A	
20200087	김영하	94	69	90	253	A	
20200093	김운영	93	85	75	253	A	
20210040	김광오	85	79	89	253	A	
20210086	김용농	87	99	67	253	A	
20210089	강원하	87	96	70	253	A	
20230036	이준균	93	70	90	253	A	
20230089	강정석	78	82	93	253	A	
20230019	이성운	96	68	90	254	A	
20230022	유혀연	73	100	81	254	A	
20240083	김혀하	65	93	96	254	A	
20210080	이윤태	96	83	76	255	A	
20230033	김연원	100	89	66	255	A	
20230078	김전하	86	98	71	255	A	
20230080	김조하	62	96	97	255	A	
20240004	이저하	83	87	85	255	A	
20240038	김주하	90	91	74	255	A	
20240082	김수기	100	80	75	255	A	
20200054	이동리	87	83	86	256	A	
20220062	노재균	99	58	99	256	A	
20240066	서승억	99	89	68	256	A	
20200088	이혀하	85	94	78	257	A	
20210094	최주규	91	89	77	257	A	
20220074	서윤원	99	62	96	257	A	
20240046	김수미	65	93	99	257	A	
20240049	최성하	93	65	99	257	A	
20200040	권하준	82	90	86	258	A	
20200084	이이찬	95	84	79	258	A	
20210020	김성준	91	90	77	258	A	
20220016	김윤창	79	86	93	258	A	
20200018	박재순	65	100	94	259	A	
20200050	최지시	93	76	90	259	A	
20220064	김재하	95	79	85	259	A	
20240050	최응락	80	90	89	259	A	
20210002	권성수	79	94	87	260	A	
20210092	손재관	80	97	83	260	A	
20230061	고도준	92	72	96	260	A	
20230072	정동성	85	99	76	260	A	
20200035	이창하	98	97	66	261	A	
20230010	신규윤	90	78	93	261	A	
20240032	신혀하	99	77	85	261	A	
20210016	배유준	94	82	86	262	A	
20210069	이태지	85	80	97	262	A	
20240058	황성준	96	79	87	262	A	
20240030	성관하	74	97	92	263	A	
20200038	김태원	97	69	98	264	A	
20200045	하대하	79	99	86	264	A	
20210012	박지오	88	90	86	264	A	
20210063	이병하	90	93	81	264	A	
20240008	김혀천	85	96	83	264	A	
20200046	김주윤	88	97	80	265	A	
20230058	김화수	98	69	98	265	A	
20240069	조조하	74	95	96	265	A	
20200008	손정성	89	78	99	266	A	
20220028	차영하	93	89	84	266	A	
20220072	조정미	83	87	97	267	A	
20210032	이창재	94	99	77	270	A	
20220037	이우준	90	85	95	270	A	
20220075	임간웅	97	92	81	270	A	
20220044	박수주	91	100	80	271	A	
20220040	김미하	86	94	93	273	A	
20230096	최경연	90	88	95	273	A	
20200094	최긍와	96	91	88	275	A	
20240065	박세하	95	89	93	277	A	
20200031	방희하	93	99	86	278	A	
20210006	김유독	97	97	84	278	A	
20220080	이혀하	94	96	93	283	A	
20240072	이병찬	100	94	91	285	A	
20220012	유용주	97	99	92	288	A	
